,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
2033,58017,002413.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.3007,-405350923.62,-58562618.32,-4961781.77,-10.9008,-11.1572,-7.7217,-31.7892,33.7404,104.7138,-34.6671,-31.7892,4.8843,15.7786,0.6048,13.4843,1.1425,102.3524,113.9194,20.4157,-433.1092,-2.1466,,-2.1466,,7.4058,,12.0091,,10.6028,
2034,58018,603799.XSHG,2024-12-31,2025-04-19,2024-12-31,2.448,3795092102.46,4633244103.5,1300304705.77,11.667,10.6569,3.9361,8.464,17.2283,92.3977,9.2846,8.464,0.2613,3.1088,3.3962,82.9642,23.2836,91.3418,107.5234,20.3971,268.3025,-8.0817,,-8.0817,,17.5139,,14.5018,,23.9916,
2035,58019,600033.XSHG,2024-12-31,2025-04-19,2024-12-31,0.2845,792581778.8,1562492537.49,33911257.82,6.8532,6.9569,6.0059,33.7841,56.551,48.3624,47.9723,33.7841,,3.4877,0.8677,109.4928,2.3764,101.5124,98.5612,68.9243,133.477,-0.7763,,-0.7763,,-8.6976,,-10.8214,,-13.4644,
2036,58020,605208.XSHG,2024-12-31,2025-04-19,2024-12-31,0.1137,23222964.35,-10415271.6,-10424817.36,1.7858,1.1056,1.0174,0.915,5.6071,100.2541,0.8418,0.915,0.1068,1.9505,0.7081,-33.495,-33.5257,61.912,117.7802,-5.1558,2029.3492,15.9251,,15.9251,,24.2093,,21.3472,,21.3472,
2037,58021,688680.XSHG,2024-12-31,2025-04-19,2024-12-31,-6.6464,-518601298.99,-287940699.85,-4730753.94,-29.3488,-27.2553,-12.9747,-21.5496,-0.4367,111.1114,-19.5998,-21.5496,0.4728,2.7671,2.5445,54.2014,0.8905,92.8667,106.7609,13.8742,-124.8648,-46.8093,,-46.8093,,-64.8167,,-144.3144,,-144.3144,
2038,58022,688522.XSHG,2024-12-31,2025-04-19,2024-12-31,0.3538,85687371.54,112048059.89,1796802.21,3.4622,3.8723,3.1598,22.1889,63.8932,67.5482,24.6521,22.1889,9.4634,7.9329,-9.6228,143.047,2.2939,111.8446,145.4326,43.0669,132.7105,62.488,,62.488,,29.1636,,21.0275,,21.0275,
2039,58023,600586.XSHG,2024-12-31,2025-04-19,2024-12-31,0.0423,35361510.86,212460602.29,-81222402.39,1.0368,0.6062,0.4499,0.7605,13.7416,96.7071,1.5548,0.7605,0.6414,4.218,1.4193,196.3446,-75.0614,58.4718,59.2796,9.683,294.0581,-19.042,,-19.042,,-82.2212,,-89.5224,,-86.905,
2040,58024,301105.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.1954,-14631026.63,-9733610.46,5250137.55,-1.1529,-1.7263,-1.0364,-4.9277,24.8844,104.8338,-6.4502,-4.9277,12.7421,11.0169,-2.3545,75.4163,-40.6782,149.7415,111.0478,18.7111,-387.0898,15.1713,,15.1713,,30.1289,,41.0589,,41.7475,
2041,58025,300109.XSHE,2024-12-31,2025-04-19,2024-12-31,0.7214,361270244.34,491955492.57,-12232784.58,9.7351,10.0577,8.2226,21.4784,46.949,69.3738,25.4295,21.4784,3.6064,9.2436,-2.0351,122.6014,-3.0486,103.3145,75.2287,15.9389,52.0434,1.4464,,1.4464,,-30.2026,,-28.9786,,-29.0749,
2042,58026,300103.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.3633,-118726541.79,-54817533.37,5904333.65,-20.2117,-20.7962,-11.8685,-74.9648,16.9029,135.3387,-72.8572,-74.9648,10.4423,28.5255,4.3729,48.3302,-5.2056,102.8917,93.178,-22.0609,62.4272,-39.001999999999995,,-39.001999999999995,,26.1043,,12.9608,,-6.2285,
2043,58027,000695.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.1266,-28017954.72,-20167091.74,-1551710.17,-16.5723,-16.5039,-2.86,-6.135,6.1485,104.0874,-6.4161,-6.135,0.6919,5.3721,2.7319,65.1304,5.0113,99.5869,50.8018,0.1356,-3.3182,43.4724,,43.4724,,16.896,,19.0756,,-55.3599,
2044,58028,300107.XSHE,2024-12-31,2025-04-19,2024-12-31,0.0345,16258773.02,9076581.41,481460.23,1.3032,1.0941,1.1583,3.199,9.738,98.5007,1.9211,3.199,0.6162,3.5439,-2.8017,78.6713,4.1731,83.9564,64.9055,7.2991,486.8234,-8.0274,,-8.0274,,-18.6332,,31.444000000000003,,31.444000000000003,
2045,58029,301511.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.3889,-236757768.68,-409087075.88,-37513551.98,-5.9398,-5.7374,-2.3265,-4.315,2.1393,105.241,-4.513999999999999,-4.315,0.3555,1.6299,2.6529,115.8094,10.6198,96.5924,85.3658,-7.045,134.41899999999998,19.5079,,19.5079,,-379.9815,,-397.7587,,-284.8012,
2046,58030,688176.XSHG,2024-12-31,2025-04-19,2024-12-31,-0.6738,-408954819.81,-407438217.27,24455112.19,-17.6282,-18.7707,-15.9003,-191.50400000000002,75.5402,302.14,-190.4154,-191.50400000000002,92.0276,38.3287,-8.059,105.3368,-6.3225,106.4811,89.1197,-210.8284,104.2982,1365.5523,,1365.5523,,4.9993,,3.701,,4.0884,
2047,58031,600851.XSHG,2024-12-31,2025-04-19,2024-12-31,0.125,143721569.18,35681757.29,144311034.18,3.6374,3.4634,3.301,21.2396,56.7655,95.5167,22.5249,21.2396,29.0557,15.7427,-1.1799,19.8775,80.3923,95.2172,111.2656,9.7397,217.2434,-32.6991,,-32.6991,,-14.8405,,-12.0064,,-9.0886,
2048,58032,600854.XSHG,2024-12-31,2025-04-19,2024-12-31,0.2567,130904185.58,14460540.51,127762557.63,5.6055,5.5033,5.561,146.5922,38.85,84.2786,149.3151,146.5922,8.6858,31.3109,-34.7534,10.4734,92.5355,98.1768,111.0177,67.9991,432.5254,-46.8292,,-46.8292,,-19.5071,,-13.269,,-9.9717,
2049,58033,002232.XSHE,2024-12-31,2025-04-19,2024-12-31,0.01,-4324683.52,-12088678.36,626283.26,0.2944,-0.3122,0.1961,0.4643,21.498,101.3763,0.2108,0.4643,1.2426,16.1543,-1.4292,-275.9723,14.2974,-106.0476,115.3739,4.7325,-343.853,-29.3474,,-29.3474,,-95.4758,,-86.0891,,-86.0891,
2050,58034,002239.XSHE,2024-12-31,2025-04-19,2024-12-31,0.032,119190265.71,257320491.78,68344673.06,1.9134,2.156,0.7945,1.206,13.4227,96.8382,2.2719,1.206,0.8628,4.5718,0.6991,173.0254,45.9558,112.6783,86.3283,5.332999999999999,168.6722,18.7758,,18.7758,,60.70399999999999,,15.7411,,44.4135,
2051,58035,605376.XSHG,2024-12-31,2025-04-19,2024-12-31,0.3344,73102675.48,91341900.29,-6387752.24,5.6197,4.6964,4.6918,9.2537,20.9052,90.3374,9.7601,9.2537,0.6598,4.6972,-0.5603,98.9328,-6.9186,83.5689,103.963,31.2165,323.0644,37.2188,,37.2188,,384.85900000000004,,370.7298,,370.7298,
2052,58036,600729.XSHG,2024-12-31,2025-04-19,2024-12-31,2.9841,1227572839.29,992286050.1,716456227.59,18.4839,17.2597,6.8891,7.7942,26.5155,94.2103,8.417,7.7942,14.7432,4.4607,0.3191,68.3357,49.3401,93.3771,161.1302,11.8037,203.875,-9.7523,,-9.7523,,1.1118,,0.3188,,0.4607,
2053,58037,688256.XSHG,2024-12-31,2025-04-19,2024-12-31,-1.0836,-864951476.14,-784053760.61,22595620.16,-8.1705,-15.6234,-6.9569,-38.9051,56.7114,166.7584,-38.8045,-38.9051,5.9649,15.370999999999999,-1.6449,172.0287,-4.9577,191.2176,152.8874,-137.7615,206.3583,65.5606,,65.5606,,47.9628,,47.9628,,46.6858,
2054,58038,600571.XSHG,2024-12-31,2025-04-19,2024-12-31,0.1548,6658141.37,27446751.9,36644212.43,6.0072,0.5542,4.2969,3.9655,26.1276,98.6048,2.2569999999999997,3.9655,2.8272,8.3187,0.0032,61.1758,81.6759,9.2253,108.339,0.0647,4.6345,-7.5831,,-7.5831,,-65.8084,,-39.8787,,-43.2811,
2055,58039,002596.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.2105,-283197876.43,-199097104.3,14627938.59,-27.7547,-32.5431,-6.9497,-19.6746,10.4793,115.2722,-15.225999999999999,-19.6746,4.5092,11.7331,6.3709,95.3901,-7.0084,117.2528,99.4219,6.7512,-44.206,-23.9069,,-23.9069,,58.9508,,50.2612,,52.3463,
2056,58040,002028.XSHE,2024-12-31,2025-04-19,2024-12-31,2.6395,1878424783.64,2411174431.63,76413752.12,18.0029,16.5036,9.879,13.487,31.2473,84.4018,15.7344,13.487,4.9683,2.9058,-0.0439,99.2035,3.1439,91.6721,99.2047,15.93,102.1275,24.0613,,24.0613,,36.7895,,29.6118,,31.4205,
2057,58041,002691.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.0053,-34194594.55,-28835456.3,27182474.03,-0.2016,-3.8212,-0.2987,-0.902,26.4638,107.535,-1.7705,-0.902,9.7661,16.7274,0.5927,509.0617,-479.8799,1895.0653,76.9911,-2.0602,27.3415,13.6217,,13.6217,,5.8514,,-172.1969,,1.1168,
2058,58042,002697.XSHE,2024-12-31,2025-04-19,2024-12-31,0.3832,476700395.54,432645308.24,131918043.3,12.1575,11.1202,6.357,5.1478,29.3494,95.7262,5.9596,5.1478,22.5701,1.4212,0.5525,71.9521,21.9389,91.4676,111.9895,11.8016,276.1396,-0.0928,,-0.0928,,-7.0147,,-7.1211,,-7.1193,
2059,58043,002757.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.5928,-186203147.56,249613282.38,7919084.16,-8.1078,-8.6196,-4.7623,-5.2647,18.992,92.5082,-3.5859,-5.2647,1.7713,4.2545,0.8146,-196.9118,-6.2471,106.3118,112.6481,10.9486,146.14,-8.1807,,-8.1807,,-153.3857,,-196.9705,,-201.0839,
2060,58044,600373.XSHG,2024-12-31,2025-04-19,2024-12-31,0.5307,686383679.04,971757347.72,256133997.0,3.9541,3.6460000000000004,2.5412,8.4182,39.5928,89.5555,13.2673,8.4182,8.3392,19.4668,-1.6199,82.1647,21.6568,92.2079,103.5224,4.314,41.3043,-14.5624,,-14.5624,,-39.7146,,-63.7886,,-66.3233,
2061,58045,603918.XSHG,2024-12-31,2025-04-19,2024-12-31,-0.166,-66643778.47,-46006157.1,1045140.17,-5.5619,-6.0929,-3.7279,-8.7008,26.7346,106.5798,-10.1927,-8.7008,20.5505,7.2206,-0.447,63.2172,-1.4361,109.5485,130.0035,12.2178,-185.6859,-24.9801,,-24.9801,,-353.8918,,-344.6048,,-337.4507,
2062,58046,300690.XSHE,2024-12-31,2025-04-19,2024-12-31,0.5198,87326650.24,118160659.24,-2701899.9,5.9433,6.0384,4.6336,9.0875,24.1294,87.477,10.4187,9.0875,1.5077,6.4647,-1.2437,119.1971,-2.7256,101.5999,61.5203,12.1991,97.4137,25.9341,,25.9341,,-3.4277,,-2.2928,,-2.2599,
2063,58047,600796.XSHG,2024-12-31,2025-04-19,2024-12-31,0.1846,132737510.93,126800189.94,64007272.8,4.989,4.1388,1.7383,7.0887,22.9946,92.8294,9.2951,7.0887,0.9096,8.1265,4.1685,72.7348,36.7157,82.9589,98.6655,21.1015,294.279,-13.0753,,-13.0753,,-28.7965,,-31.4619,,-24.0561,
2064,58048,600159.XSHG,2024-12-31,2025-04-19,2024-12-31,-0.2403,-200595787.73,-6307570.31,0.0,-10.9167,-10.98,-5.8833,-26.6601,9.1706,100.8387,-24.7763,-26.6601,1.547,6.4806,-0.1245,3.4099,0.0,100.5794,90.4227,0.0089,-1.0611,6.0387,,6.0387,,38.597,,38.9815,,39.7084,
2065,58049,300259.XSHE,2024-12-31,2025-04-19,2024-12-31,0.1638,152304435.11,156682976.69,39578245.42,6.587999999999999,5.2366,5.5935,21.5179,44.794,82.3975,24.4104,21.5179,12.092,6.1215,-1.5953,69.9579,17.6714,79.486,99.932,20.0248,113.76100000000001,-18.0661,,-18.0661,,-7.6167,,-10.4256,,-10.4853,
2066,58050,300258.XSHE,2024-12-31,2025-04-19,2024-12-31,0.3315,121509566.93,148984862.6,12588879.77,4.2317,3.22,2.3872,7.8668,24.4188,92.6435,9.2433,7.8668,0.5435,7.2605,1.9104,79.3619,6.7059,76.0911,97.734,26.7408,363.5005,-3.7159,,-3.7159,,-32.5931,,-32.5246,,-32.7929,
2067,58051,301149.XSHE,2024-12-31,2025-04-19,2024-12-31,0.3986,154436310.68,126125990.44,14429752.1,9.1096,8.209,5.8317,3.0473,4.0663,97.7573,3.3359,3.0473,0.5815,0.7508,0.0382,65.3582,7.4775,90.1133,117.2273,1.4007,62.4566,12.0085,,12.0085,,-35.8587,,-30.9033,,-30.9033,
2068,58052,300253.XSHE,2024-12-31,2025-04-19,2024-12-31,0.0402,124179786.57,269065507.44,-76833474.83,1.5091,2.1321,0.5786,1.7995,41.6796,90.3292,3.1332,1.7995,12.3278,7.274,2.0646,309.4154,-88.3556,141.2849,101.6755,14.6476,151.4614,-12.0497,,-12.0497,,-74.4684,,-84.2364,,-75.446,
2069,58053,301388.XSHE,2024-12-31,2025-04-19,2024-12-31,0.1495,12687064.23,14612118.24,842769.03,1.5638,1.2954,1.2527,3.2702,20.4505,96.8811,3.1834,3.2702,4.9445,7.4576,-2.3397,122.37700000000001,7.0582,82.8414,74.0633,14.5016,464.9504,7.6852,,7.6852,,-68.5965,,-65.9413,,-64.2276,
2070,58054,300860.XSHE,2024-12-31,2025-04-19,2024-12-31,0.2188,-9484678.27,83579613.09,59257082.22,1.2922,-0.2934,1.0709,6.8251,32.1426,85.5695,9.5692,6.8251,3.5125,8.6149,-1.5304,154.1607,109.2984,-22.7056,103.6137,21.8447,151.3791,-14.4199,,-14.4199,,-66.9876,,-70.1332,,-68.9377,
2071,58055,688130.XSHG,2024-12-31,2025-04-19,2024-12-31,-0.1105,-27760823.18,-30929043.8,15162029.35,-0.81,-2.1895,-0.7548,-7.6162,59.1233,122.9366,-7.5422,-7.6162,8.6282,25.4938,-6.7324,301.1567,-147.63299999999998,270.3077,106.1519,-7.3886,32.2129,6.3406,,6.3406,,45.3407,,49.5352,,49.5352,
2072,58056,002373.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.7547,-1102489152.07,-232025266.57,-158478474.63,-10.0555,-9.2962,-6.2916,-16.5871,31.1206,103.2007,-15.8336,-16.5871,15.3574,4.8775,-1.2329,20.0761,13.7124,92.4486,102.0921,1.9766,-61.7538,-6.9875,,-6.9875,,-326.0605,,-310.4784,,-319.8638,
2073,58057,300420.XSHE,2024-12-31,2025-04-19,2024-12-31,-0.0781,-118984428.41,27279584.54,12058248.47,-3.6626,-4.9964,-2.5651,-8.5435,26.705,97.2998,-9.0199,-8.5435,8.0743,7.9670000000000005,0.1289,-29.9081,-13.2201,136.4165,105.7004,13.6099,504.0314,-25.818,,-25.818,,-345.5833,,-301.4219,,-312.7252,
2074,58058,300621.XSHE,2024-12-31,2025-04-19,2024-12-31,0.0397,2940720.45,281041461.09,0.0,0.9889,0.35200000000000004,0.0608,0.0702,6.1956,97.6113,0.5905,0.0702,0.1975,1.6525,1.0527,470.7044,0.0,35.5963,95.0759,2.641,110.5648,-24.2346,,-24.2346,,-8.6819,,-59.4508,,3.7583,
2075,58059,002276.XSHE,2024-12-31,2025-04-19,2024-12-31,0.3364,288243585.06,180195846.0,-16893824.54,6.1775,5.2193,2.3887,1.9352,11.3247,98.9854,2.1318,1.9352,3.5687,2.2504,0.4554,48.5999,-4.5564,84.488,77.376,1.1295,111.3249,17.457,,17.457,,-37.7324,,-38.7144,,-38.5736,
2076,58063,688550.XSHG,2024-12-31,2025-04-19,2024-12-31,1.4406,237366716.59,310773648.34,6228576.46,8.4386,7.9574,7.4898,17.2567,44.1953,78.6951,20.0551,17.2567,3.1118,12.937000000000001,-1.5583,106.8838,2.1422,94.29700000000001,82.0308,28.7141,134.7773,20.7369,,20.7369,,96.5139,,87.5988,,87.5988,
2077,58076,301248.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.5203,-92007396.82,-69211866.94,3780411.13,-5.2215,-6.0069,-3.5657,-12.5783,15.3395,110.7412,-13.8099,-12.5783,5.5845,11.8785,-0.8696,73.8301,-4.0327,115.0425,103.5726,-6.5744,61.2074,-24.4747,,-24.4747,,-10718.4972,,-1335.4169,,-1308.0536,
2078,58077,301331.XSHE,2024-12-31,2025-04-21,2024-12-31,0.3644,34729637.24,48954956.66,3494421.27,3.4706,3.2144,2.6388,4.6172,50.8151,93.97200000000001,6.1181,4.6172,32.8945,9.386000000000001,-0.1566,104.8649,7.4853,92.6184,91.8221,9.7177,161.2088,3.4305,,3.4305,,-51.1569,,-56.556000000000004,,-56.556000000000004,
2079,58078,300890.XSHE,2024-12-31,2025-04-21,2024-12-31,0.4163,30231898.13,79551236.68,3467158.28,2.4295,1.4822,1.079,3.5474,22.5976,94.27,3.327,3.5474,2.7828,4.7112,4.5426,174.0407,7.5854,61.0072,41.2871,1.828,31.9033,-17.6671,,-17.6671,,-57.8364,,-39.3172,,-40.2274,
2080,58079,300680.XSHE,2024-12-31,2025-04-21,2024-12-31,0.9712,182549140.89,198558357.5,45570116.04,12.2589,9.9742,6.1125,9.5749,17.9534,91.7175,10.6692,9.5749,0.6068,3.4347,1.3392,76.9334,17.6566,81.3634,75.2845,16.1745,195.2857,31.2148,,31.2148,,59.3899,,54.4301,,52.81,
2081,58080,300599.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.309,-123112079.35,-69032952.37,1854241.65,-5.2014,-5.7864,-4.3807,-10.7358,9.8857,106.697,-9.6243,-10.7358,4.1373,9.3771,-0.6655,65.8942,-1.7699,111.2475,106.5476,6.7919,-101.4165,-20.2144,,-20.2144,,-385.6829,,-513.0364,,-513.0364,
2082,58081,301180.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.040999999999999995,-20773360.84,26088232.68,3674235.58,-1.247,-1.5807,-0.9365,-1.5069,17.0735,97.6012,-0.5309,-1.5069,1.6712,6.3167,-0.7998,-320.7177,-45.1695,126.7575,87.0246,2.0576,85.7755,24.5149,,24.5149,,-115.2717,,-165.3323,,-165.3323,
2083,58082,300829.XSHE,2024-12-31,2025-04-21,2024-12-31,0.195,16085777.11,123721169.22,7747941.0,2.1159,0.9078,0.2488,0.5671,20.3258,91.7813,1.6843,0.5671,1.6580000000000001,4.2055,1.5162,659.9652,41.3298,42.9054,92.5571,17.3055,210.5628,6.1511,,6.1511,,-67.9328,,-87.0913,,-56.0118,
2084,58083,300466.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.1617,-95787886.33,-37094283.38,-7297093.72,-11.2066,-12.3931,-7.8196,-19.4584,29.0345,106.7274,-17.2886,-19.4584,12.9285,13.3951,1.2569,38.945,7.6612,110.5874,89.1628,12.5491,-186.5357,-33.9908,,-33.9908,,-140.1066,,-154.5537,,-90.3288,
2085,58084,300504.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.0975,-27849165.52,-14673343.18,6534329.47,-1.1867,-1.2506,-0.9342,-1.4952,12.5775,100.8303,-1.9403,-1.4952,3.8807,3.0475,0.2455,33.8095,-15.056,105.3878,106.7254,2.8198,-339.6277,-30.8137,,-30.8137,,-130.0591,,-126.243,,-126.243,
2086,58085,301118.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.5546,-79011223.31,-54949511.63,17159709.65,-4.4756,-5.8037,-2.4846,-4.9639999999999995,8.1727,104.4499,-5.5086,-4.9639999999999995,0.4543,6.8052,1.0102,84.6647,-26.4392,129.6721,61.7222,2.5079,-56.3586,31.8686,,31.8686,,-27.0133,,-42.3334,,-62.2601,
2087,58086,301115.XSHE,2024-12-31,2025-04-21,2024-12-31,0.0892,-14043491.81,58662654.14,38601474.95,0.628,-0.5342,0.7442,2.1283,35.9724,95.6671,2.9517,2.1283,8.383,15.339,0.3884,170.3085,112.0672,-85.0692,96.5674,6.9635,160.7107,-0.4009,,-0.4009,,-68.6182,,-72.8816,,-83.5882,
2088,58087,301419.XSHE,2024-12-31,2025-04-21,2024-12-31,0.4578,44763021.94,54739380.01,0.0,4.8201,4.7129,4.2529,12.6657,37.6572,84.4136,15.5191,12.6657,3.9768,12.4025,-5.1437,102.4556,0.0,97.7761,97.7962,19.6128,125.8325,-9.3072,,-9.3072,,-12.4419,,-19.832,,-19.2769,
2089,58088,300360.XSHE,2024-12-31,2025-04-21,2024-12-31,1.2926,645358301.2,713088751.04,-15634287.82,17.5734,17.0631,14.5496,33.0338,47.5524,64.852,38.115,33.0338,3.267,3.5235,-2.841,92.3182,-2.0241,97.0959,86.6144,32.885,93.5613,14.5357,,14.5357,,11.4885,,10.0656,,9.4465,
2090,58089,300617.XSHE,2024-12-31,2025-04-21,2024-12-31,1.0956,153109340.85,200392988.32,33665858.43,6.5419,5.4626,5.2358,17.1126,34.1602,81.5313,19.7439,17.1126,4.1384,5.3079,0.122,93.654,15.7338,83.5018,88.9783,16.0272,86.78,13.2091,,13.2091,,-7.2859,,-8.4108,,-10.4972,
2091,58090,301093.XSHE,2024-12-31,2025-04-21,2024-12-31,0.3901,38816382.75,36304449.13,21929541.44,2.0953,1.6406,1.9006,8.4532,38.7852,93.8091,10.4875,8.4532,9.5565,15.5617,-0.4119,62.0101,37.4569,78.301,116.1762,20.596,332.6802,-5.8611,,-5.8611,,-55.6567,,-57.9654,,-57.9631,
2092,58091,300902.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.1212,-31783225.9,-4245588.43,5322509.62,-2.557,-3.6623,-2.3583,-7.6569,37.8385,101.3809,-9.0823,-7.6569,14.1297,17.1529,-0.2504,15.4584,-19.3795,143.2231,78.7447,-6.0515,438.2394,-17.5817,,-17.5817,,-162.6992,,-165.1296,,-157.4511,
2093,58092,301302.XSHE,2024-12-31,2025-04-21,2024-12-31,-2.2731,-367131158.41,-463861508.59,11534329.36,-18.2562,-18.9173,-16.0514,-142.0895,-40.8591,286.028,-174.8867,-142.0895,25.2734,42.1211,-1.1914,106.346,-2.6444,103.6214,230.36900000000003,-37.8526,20.3478,-31.1241,,-31.1241,,-42.5429,,-59.8578,,-59.8578,
2094,58093,300975.XSHE,2024-12-31,2025-04-21,2024-12-31,0.1031,63742710.03,254182388.9,-8355804.9,3.6479,3.2843,1.3006,0.9934,11.7784,96.1167,1.4486,0.9934,5.4077,1.3557,0.6214,263.4354,-8.66,90.0337,90.6068,-14.5318,-374.2171,28.2725,,28.2725,,96.9716,,94.6543,,108.2785,
2095,58094,301126.XSHE,2024-12-31,2025-04-21,2024-12-31,0.1294,25606109.23,69921620.12,-377184.75,1.5168,1.4615,0.8961,0.9808,19.8762,98.6639,1.4897,0.9808,12.5753,3.1891,2.1038,92.008,-0.4963,96.3545,99.1739,0.4594,34.383,34.0698,,34.0698,,53.2382,,35.0503,,-22.5218,
2096,58095,300658.XSHE,2024-12-31,2025-04-21,2024-12-31,0.08199999999999999,17928916.98,63837432.6,7597722.33,2.0207,1.3278,1.1102,2.0321,18.328,95.7001,2.2099,2.0321,1.8349,6.7695,2.1732,220.6034,26.2555,65.7114,99.9452,8.7239,202.8844,17.9567,,17.9567,,17.7187,,51.2564,,30.7237,
2097,58096,301533.XSHE,2024-12-31,2025-04-21,2024-12-31,0.809,76589712.63,93063611.21,1709100.0,7.0554,6.7944,5.8826,8.5998,17.2675,89.9369,10.177,8.5998,3.5607,2.8168,-2.9647,99.3011,1.8237,96.3007,98.5348,9.8629,98.0108,17.2654,,17.2654,,23.2251,,9.5017,,9.5017,
2098,58097,688249.XSHG,2024-12-31,2025-04-21,2024-12-31,0.2656,394366803.85,349754050.42,48898126.84,2.5205,1.8655,0.9785,5.2134,25.5024,96.2186,5.2108,5.2134,0.5929,3.6828,3.2139,72.494,10.1352,74.0122,93.7796,29.8525,789.4494,27.6896,,27.6896,,317.0117,,304.6467,,151.7804,
2099,58098,300352.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.0999,-145715124.1,-134363117.79,-559039.37,-9.8437,-9.907,-6.4906,-28.5557,55.592,126.0023,-32.4423,-28.5557,28.0204,26.2697,1.5632,78.985,0.3286,100.6427,108.0906,-14.0527,54.0441,-24.3117,,-24.3117,,-18382.9513,,-3141.7934,,-2298.3433,
2100,58099,002629.XSHE,2024-12-31,2025-04-21,2024-12-31,0.033,12064261.53,18986788.28,-12398.4,27.2866,22.8206,5.2172,4.6545,13.6293,94.0537,10.1629,4.6545,2.8241,3.8322,0.1916,100.6847,-0.0657,83.633,52.3103,-7.1799,-120.7458,53.3332,,53.3332,,162.5059,,143.8143,,141.2788,
2101,58100,301349.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.3239,-56675873.19,-52131209.19,31920668.54,-1.2118,-2.0786,-0.8371,-3.1943,4.9065,106.4353,-2.9409,-3.1943,0.6928,6.8949,0.3184,192.1989,-117.6861,171.5282,104.9552,-1.2699,19.7331,-14.6245,,-14.6245,,-148.7669,,-159.4894,,-180.013,
2102,58101,301360.XSHE,2024-12-31,2025-04-21,2024-12-31,0.8417,38836757.41,42599956.26,3755434.71,3.8836,3.3593,3.1697,12.1101,39.1747,88.5098,12.3679,12.1101,10.7923,5.3008,-4.5184,92.8839,8.1883,86.4994,115.4157,17.8856,155.6595,1.7078,,1.7078,,1.6413,,1.564,,1.564,
2103,58102,300628.XSHE,2024-12-31,2025-04-21,2024-12-31,2.0951,2434894049.63,2672452441.57,196750855.84,31.0173,28.5227,28.3804,47.1037,65.4462,52.4588,51.4777,47.1037,5.1838,2.7803,-1.1962,92.3085,6.7959,91.9571,99.5923,44.6323,93.8812,29.2845,,29.2845,,32.8844,,31.7195,,31.7195,
2104,58103,301221.XSHE,2024-12-31,2025-04-21,2024-12-31,0.322,18639578.71,67762190.11,9593995.84,1.5031,0.9393,1.3194,4.814,34.4039,88.8434,5.2185,4.814,5.4581,9.6757,-0.9395,215.21900000000002,30.4714,62.4885,96.5477,8.8964,79.7418,-4.9184,,-4.9184,,399.3574,,283.4753,,292.8719,
2105,58104,301227.XSHE,2024-12-31,2025-04-21,2024-12-31,-0.44299999999999995,-56741042.96,-20744216.74,163700.52,-2.3925,-3.2177,-1.9057,-7.5151,20.2708,103.6615,-8.1234,-7.5151,10.6392,8.4905,-2.0703,43.6699,-0.3446,134.4866,137.7037,21.9473,-599.4024,-39.7067,,-39.7067,,-127.6624,,-129.1682,,-128.9042,
2106,58105,300584.XSHE,2024-12-31,2025-04-21,2024-12-31,0.3351,40617505.22,49715656.0,3318.69,4.0009,4.0407,2.7955,7.9631,83.1507,90.1428,8.2894,7.9631,40.0045,21.3909,1.8027,121.1681,0.0081,100.9936,99.1538,11.8884,120.6062,-2.6016,,-2.6016,,6.4025,,10.5944,,10.7457,
2107,58106,300580.XSHE,2024-12-31,2025-04-21,2024-12-31,0.5769,262719338.69,278664557.56,28429635.17,9.6943,8.8204,7.9274,21.2893,34.7006,79.4653,24.0988,21.2893,0.4873,7.9699,-0.7636,85.1921,8.6914,90.9852,67.5134,16.7924,81.7757,1.0273,,1.0273,,9.4091,,8.8573,,9.5792,
